Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL),Open  (VGT),High (VGT),Low (VGT),Close (VGT),Volume (VGT),Open (IYW),High (IYW),Low (IYW),Close (IYW),Volume (IYW),Open (SPY),High (SPY),Low (SPY),Close (SPY),Volume (SPY),Open (AMZN),High (AMZN),Low (AMZN),Close (AMZN),Volume (AMZN),Open (MSFT),High (MSFT),Low (MSFT),Close (MSFT),Volume (MSFT),Open (GOOGL),High (GOOGL),Low (GOOGL),Close (GOOGL),Volume (GOOGL),Open (ADI),High (ADI),Low (ADI),Close (ADI),Volume (ADI),Open (QCOM),High (QCOM),Low (QCOM),Close (QCOM),Volume (TXN),Open (TXN),High (TXN),Low (TXN),Close (TXN),Volume (TXN)
76.203,2014,4,24,75.707,75.945,74.711,75.648,203605444,76.203,86.073,84.959,85.109,255163,86.572,86.572,85.485,85.666,167418,174.42,174.52,173.17,173.57,107705580,329.98,337.4,322.95,337.15,9269341,36.308,36.511,35.899,36.409,46377343,541.69,542.5,531,534.44,2069235,49.14,49.566,48.827,48.955,2673496,69.234,70.237,68.581,69.564,25495333,43.362,44.567,43.224,43.987,14789367
79.154,2014,4,25,75.218,76.211,75.141,76.203,104551267,79.154,86.093,84.375,85.597,369617,86.176,86.8,85.128,86.31,309994,174.27,174.87,172.32,174.11,144970682,316.25,316.49,302.71,303.83,16183333,36.804,37.157,36.308,36.453,62268443,532.26,533.86,522.5,523.1,2371746,48.335,48.451,46.513,46.877,3627483,69.314,69.572,69.082,69.333,11763081,43.549,43.704,41.69,42.052,13668301
78.921,2014,4,28,76.319,79.376,76.285,79.154,179365028,78.921,86.397,85.626,86.246,365033,86.599,87.155,86.378,86.956,216593,174.67,175.2,174.3,174.92,90233562,304,304.39,288,296.58,14479356,36.668,37.716,36.619,37.332,55400924,525.8,525.9,511,522.98,3752291,46.688,47.323,45.649,46.483,2461252,69.682,70.218,69.119,69.726,14107939,42.437,42.684,41.295,41.512,14776065
78.621,2014,4,29,79.108,79.408,78.544,78.921,90348130,78.621,86.666,85.721,86.55,245957,86.723,87.444,86.581,87.33,169683,174.63,175.62,174.39,175.46,108930499,296.44,301.84,290.45,300.38,6509686,37.542,37.624,36.892,37.001,32446134,523.89,537.76,523,536.33,2535424,46.776,46.877,46.194,46.668,1481461,70.171,70.584,69.887,70.148,8993150,41.853,42.217,41.677,42.127,8521932
78.806,2014,4,30,78.961,79.866,78.583,78.621,122417131,78.806,87.19,86.323,86.52,387037,87.243,87.743,86.956,87.136,841482,175.37,175.95,174.91,175.48,99818390,299.44,304.56,298.1,304.13,4088723,36.875,36.992,36.694,36.901,38819401,536.3,536.34,529.09,534.88,2038450,46.474,46.814,46.093,46.759,1933259,70.18,70.451,69.807,70.315,10570438,41.954,42.172,41.494,41.512,10849230
78.952,2014,5,1,78.877,79.252,78.125,78.806,65429177,78.952,86.866,86.265,86.369,208751,87.369,87.5,86.936,87.012,199790,175.46,176.21,174.95,175.22,105296623,304.13,310.48,304,307.89,4328960,36.755,36.865,36.492,36.538,31517046,534.25,539.91,532.86,538.53,2004335,46.84,46.976,46.28,46.33,1677258,70.306,71.013,70.155,70.565,7856184,41.935,42.017,41.24,41.314,10084739
80.068,2014,5,2,78.942,79.168,78.571,78.952,51295837,80.068,86.722,85.692,86.666,195549,86.562,87.359,86.397,87.359,220161,174.35,175.66,173.88,175.57,81401441,310.48,313.29,304.31,308.01,3995109,36.831,36.845,36.228,36.255,47532019,541.44,542.4,533.27,533.87,1780869,46.31,47.252,46.302,46.867,2230246,70.835,70.843,70.129,70.565,6786795,41.625,41.989,41.33,41.815,6571536
79.198,2014,5,5,78.627,80.074,78.609,80.068,76869322,79.198,86.59,85.607,85.635,264584,87.183,87.262,86.291,86.291,126523,175.16,175.28,173.99,174.02,91694308,306.37,310.23,305,310.05,2520112,36.101,36.208,35.899,36.015,24575437,530.24,535.72,527.58,535.33,1228622,46.561,46.95,46.377,46.659,739393,70.361,71.398,70.138,71.076,8424031,41.551,41.888,41.451,41.761,4347354
78.921,2014,5,6,80.183,80.532,79.198,79.198,100362399,78.921,85.835,84.355,85.358,498351,86.415,86.513,85.032,85.983,186475,174.62,175.13,173.31,175.04,114262191,309.53,309.81,297.04,297.38,4681541,35.889,35.944,35.578,35.676,29680198,533.41,534.55,522.26,522.57,1835081,46.629,46.776,46.257,46.257,1899366,70.806,71.138,70.352,70.852,9144758,41.677,41.888,41.395,41.451,4851356
78.779,2014,5,7,79.306,79.581,78.307,78.921,75755285,78.779,86.445,84.939,85.396,390878,85.676,86.946,85.543,85.983,218365,174.85,176.13,174.3,174.86,100429698,295.56,296.4,286.68,292.71,7015342,35.814,36.091,35.175,36.007,45705528,523.25,524.43,511.09,518,3074269,46.24,46.431,45.658,46.31,1961447,71.199,71.405,70.066,70.86,9844699,41.405,41.707,41.174,41.633,4917309
78.454,2014,5,8,78.815,79.641,78.566,78.779,61329017,78.454,85.626,84.815,85.597,234977,85.916,86.214,85.445,86.166,177836,174.87,175.2,174.07,175.12,89797494,290.82,295.88,287.23,288.32,3848376,35.936,36.445,35.596,36.208,35166976,515.72,527.35,514.46,520.17,2452021,46.24,47.332,46.047,46.776,2157582,70.878,71.549,70.54,71.022,8322510,41.641,42.566,41.442,42.117,6693179
79.429,2014,5,9,78.316,78.545,77.754,78.454,77701371,79.429,87.123,85.99,87.028,236986,86.599,87.733,86.599,87.636,138425,175.87,176.91,175.16,176.83,93283667,290.57,293.68,284.38,292.24,4061653,36.117,36.401,35.96,36.117,32456876,518.76,527.35,514.28,526.62,2261298,46.759,46.859,46.339,46.722,1139901,71.413,71.413,70.198,71.022,6678547,42.052,42.178,41.541,41.871,6076004
79.553,2014,5,12,78.713,79.54,78.701,79.429,56840197,79.553,87.448,86.837,87.009,233582,87.848,88.069,87.53,87.676,141580,177.05,177.42,176.81,176.99,71304402,294.3,303.34,294.16,302.86,3734343,36.3,36.555,36.218,36.511,24943075,531.84,538.75,527.51,538.43,1948655,46.896,47.725,46.896,47.618,1641016,71.218,71.576,71.128,71.441,7423835,42.136,43.068,41.997,42.885,7148007
79.569,2014,5,13,79.315,79.657,79.141,79.553,42568593,79.569,87.019,86.265,86.416,266868,87.578,87.733,87.04,87.243,147761,176.83,176.91,175.9,176.14,77578601,302.61,305.6,300.75,304.64,3508393,36.719,37.256,36.659,37.181,29356663,539.58,543.99,537.9,541.54,2011903,47.771,47.824,46.804,46.923,2275556,71.467,71.816,71.271,71.798,6553161,42.801,42.938,42.11,42.144,8803927
78.891,2014,5,14,79.375,80.041,79.282,79.569,44314309,78.891,86.627,85.32,85.815,278409,87.262,87.52,86.261,86.59,442293,175.78,175.83,173.74,174.59,166305918,302.5,304.64,296.66,297.62,3327769,37.071,37.21,36.841,37.015,20456524,541.82,541.82,533.11,534.41,1281068,46.749,46.831,46.513,46.552,1992180,71.314,72.353,71.314,71.835,9210447,42.163,42.274,41.522,41.658,6831402
80.056,2014,5,15,79.68,79.935,78.786,78.891,61473971,80.056,86.397,85.396,86.369,218836,86.77,87.183,86.204,87.165,89836,174.7,175.28,173.97,175.21,104571486,298.02,299.2,290.38,295.19,4298378,36.877,37.162,36.344,36.426,41085162,533.13,534,525.31,529.12,1832994,46.422,46.697,45.957,46.293,2807106,71.771,72.191,70.738,71.271,11675090,41.588,41.707,40.813,41.001,9257720
81.006,2014,5,16,78.866,80.057,78.434,80.056,73643793,81.006,87.246,86.111,87.181,378771,87.004,88.069,86.976,87.971,244569,174.87,175.99,174.71,175.85,68455429,292.8,298.88,291.55,297.7,3636898,36.492,36.649,36.123,36.639,32468719,529.75,530.84,523.57,528.3,1907713,46.483,47.096,46.24,47.041,3431328,71.199,71.264,70.361,70.95,9376800,41.212,41.304,40.872,41.095,7218577
81.02,2014,5,19,80.1,81.371,80.031,81.006,84639303,81.02,87.323,86.332,86.647,625440,87.896,88.215,87.243,87.607,213244,175.76,175.78,174.29,174.74,119761152,295.76,299,293.81,296.76,2285284,36.436,36.629,36.299,36.564,26674789,528.88,539.35,525.66,538.83,1977840,47.041,47.575,47.004,47.389,1865687,70.77,71.457,70.754,71.295,6075138,41.285,41.861,41.222,41.65,5137033
81.235,2014,5,20,80.996,81.247,80.488,81.02,62516532,81.235,87.372,86.789,87.333,164715,87.733,88.28,87.733,88.28,117333,175.26,176.29,175.22,176.2,95577579,297.1,304.46,296.75,301.19,4095943,36.564,36.739,36.299,36.502,23178108,540,546.35,536.57,540.39,2425272,47.47,47.608,47.124,47.389,4847453,71.422,71.781,71.04,71.344,9440818,41.486,41.861,41.451,41.752,4861103
81.364,2014,5,21,80.9,81.286,80.665,81.235,52478753,81.364,87.895,87.199,87.581,975492,88.29,88.808,88.185,88.463,154457,176.25,177.01,175.96,176.63,66047781,302.21,305.96,301.52,305.01,3408843,36.61,37.115,36.555,37.115,24349790,542.9,549.75,542.11,549.7,1564721,48.079,48.089,46.386,46.794,4974123,70.729,71.45,70.68,71.174,8587292,41.962,41.972,41.423,41.697,4371878
82.283,2014,5,22,81.273,81.709,80.938,81.364,53517596,82.283,88.488,87.6,88.392,282255,88.54,89.365,88.54,89.355,135887,176.79,177.48,176.63,177.36,64546538,305.05,308.54,303.01,304.91,2576808,37.062,37.115,36.659,36.886,21961772,552.2,557.96,551,555.45,2149668,46.814,47.433,46.814,47.168,2217193,70.994,71.398,70.957,71.076,7056402,41.78,42.255,41.667,42.144,4685445
83.823,2014,5,23,81.361,82.362,81.256,82.283,61841671,83.823,89.374,88.715,89.374,251671,89.53,90.375,89.53,90.375,183611,178,178.5,177.9,178.44,77256479,305.46,312.35,304.9,312.24,3055712,37.071,37.133,36.796,36.904,19590151,558,565,554.17,563.8,2672589,47.305,47.824,47.051,47.763,1731569,71.314,71.457,71.013,71.362,5133964,42.09,42.29,41.944,42.245,4230909
83.604,2014,5,27,82.487,83.855,82.483,83.823,92959721,83.604,89.433,88.945,89.107,234448,90.242,90.394,89.943,90.058,794739,178.44,178.72,178.01,178.3,71603965,314.62,314.63,307.38,310.82,4862389,36.995,37.035,36.62,36.972,28439951,567.8,574.87,564.15,574.87,2191705,47.916,48.431,47.735,48.335,2107009,71.405,71.914,71.38,71.88,9044070,42.372,42.734,42.237,42.334,5030505
85.13,2014,5,28,83.874,84.387,83.575,83.604,84112408,85.13,89.66,89.222,89.66,200498,90.461,90.653,90.212,90.623,141587,178.72,179.26,178.25,179.23,69052315,309.5,313.82,307.42,310.16,2726115,36.924,36.972,36.629,36.806,27951185,574.57,577.66,569.95,570.45,1581558,48.271,48.281,47.82,48.153,1807786,71.646,72.129,71.611,71.664,8573453,42.283,42.499,41.989,42.437,4353401
84.813,2014,5,29,84.121,85.331,84.11,85.13,100301688,84.813,89.737,89.116,89.528,189950,90.751,90.808,90.124,90.558,339945,179.06,179.63,178.92,179.52,81883803,310.45,314.87,310.2,313.78,2365619,36.934,37.115,36.709,37.11,21626664,573.39,573.48,568.45,570.56,1411198,48.329,48.4,47.922,47.978,1833646,71.985,71.985,71.362,71.638,10862427,42.539,42.618,42.372,42.618,3257375
84.228,2014,5,30,85.478,86.307,84.26,84.813,150300491,84.228,89.68,88.801,89.336,209105,90.858,90.858,89.933,90.442,718539,179.77,179.81,178.86,179.72,69360807,314.43,314.65,307.57,312.55,4260102,37.21,37.687,37.025,37.66,37585566,571.64,572.58,565.79,571.65,1871700,48.144,48.216,47.904,48.087,1377980,71.762,71.943,71.398,71.87,8212335,42.782,42.929,42.421,42.911,5009526
85.417,2014,6,2,84.939,85.054,83.404,84.228,98405789,85.417,89.45,88.86,89.26,172837,90.212,90.587,90.029,90.384,314394,179.26,179.72,179.11,179.63,69800619,312.59,312.6,307,308.84,2205609,37.669,37.798,37.419,37.522,20115518,569.75,570.41,556.7,564.34,1663338,48.116,48.252,47.665,48.077,1526637,72.437,72.551,71.88,72.273,8066652,42.929,43.149,42.729,42.919,3700081
86.394,2014,6,3,84.202,85.581,84.174,85.417,78047724,86.394,89.64,88.811,89.518,240694,90.02,90.799,90.02,90.643,120026,179.32,180.08,179.13,179.98,59571823,305.75,307.92,305.07,307.19,2379273,37.348,37.419,37.025,37.062,19644322,560.87,562.4,552.53,554.51,2031635,47.969,48.31,47.878,48.171,1247948,72.005,72.453,71.808,72.202,8412189,42.867,43.103,42.729,42.919,4330215
86.733,2014,6,4,85.403,86.805,85.227,86.394,89398150,86.733,90.386,89.307,90.328,206266,90.902,91.501,90.481,91.441,222869,180.19,181.36,179.54,181.16,98823268,306.85,309.5,303.84,306.78,2110870,36.986,37.133,36.669,37.091,25231631,551.52,558.58,548.56,553.76,1729183,48.068,48.31,47.932,48.189,1175981,72.131,72.193,71.574,71.77,7423337,43.103,43.103,42.722,42.792,3829372
86.494,2014,6,5,86.578,87.002,86.097,86.733,80934610,86.494,90.928,90.49,90.805,214416,91.739,91.998,91.642,91.886,180061,181.55,182.07,181.48,182.03,84445253,308.25,327.94,306.9,323.57,7802715,37.338,37.945,37.162,37.909,34638840,557,565,555.05,564.93,1796197,48.024,48.353,47.777,48.261,1473898,71.691,71.78,71.079,71.539,10218005,41.888,43.378,41.697,43.295,4421050
87.879,2014,6,6,87.075,87.256,86.346,86.494,93342815,87.879,91.359,90.796,91.092,467626,91.905,92.412,91.856,92.173,1889265,182,182.66,181.83,182.22,69771694,325,330.88,324.93,329.67,5246010,38.148,38.321,37.935,38.157,26156325,568.19,568.8,559.58,566.03,1740834,48.527,48.916,48.291,48.371,1308389,71.977,72.291,71.663,72.184,7113234,43.569,43.632,43.277,43.386,3246977
88.394,2014,6,9,86.938,88.048,86.051,87.879,80295914,88.394,91.31,90.987,91.264,215108,92.046,92.442,92.046,92.374,258667,181.98,182.28,181.59,182.24,61315040,331.57,333,325.65,327.5,3207989,38.11,38.157,37.733,37.964,16319236,566.75,572,565.22,570.73,1529355,49.887,51.576,49.832,50.778,7423892,72.092,72.264,71.574,71.798,5769645,43.423,43.816,43.368,43.734,5156225
88.03,2014,6,10,88.846,89.147,87.757,88.394,66883772,88.03,91.35,90.844,91.168,277736,91.94,92.403,91.94,92.212,128004,181.58,181.78,181.19,181.59,73797298,327.65,335.5,327.5,332.41,3668445,37.743,37.862,37.585,37.817,16433434,568.78,572,566.13,568.3,1485090,50.751,51.448,50.62,51.219,2963718,71.808,71.808,71.071,71.106,9557419,43.632,43.826,43.523,43.816,2952739
86.556,2014,6,11,88.282,88.872,87.662,88.03,48658211,86.556,91.158,90.082,90.386,226550,92.164,92.25,91.077,91.384,450707,181.36,181.5,179.9,180.32,113983455,336,340.72,333.88,335.2,4438294,37.65,37.779,37.504,37.585,19605428,566,568.97,563.68,567.5,1129093,51.189,51.43,50.62,51.072,2338872,71.018,71.395,70.444,71.134,8245279,43.715,44.062,43.541,43.926,3649356
85.608,2014,6,12,88.189,88.273,86.19,86.556,58320003,85.608,91.072,90.453,90.958,184951,91.818,92.173,91.529,91.998,155853,180.67,181.04,180.08,180.88,88016816,335.55,335.55,324.66,325.91,4271294,37.54,37.604,37.062,37.328,32417470,566.2,567,557.15,559.5,1548865,51.062,51.318,50.742,50.897,1671150,71.063,71.628,70.773,71.252,8379245,43.743,44.062,43.687,43.972,6330877
86.473,2014,6,13,86.473,86.697,85.234,85.608,58118984,86.473,91.264,90.605,91.082,730803,91.739,92.267,91.642,92.115,2225351,180.66,181.41,180.44,181.01,93801135,327.05,329.3,323.53,326.27,2766899,37.779,38.23,37.585,37.926,28602109,560.08,560.65,553.72,560.35,1353333,50.99,51.395,50.761,51.062,1796988,71.359,71.681,70.882,71.045,8284944,44.1,44.256,43.762,44.143,5215142
86.358,2014,6,16,85.824,86.986,85.769,86.473,37895837,86.358,91.627,90.844,91.424,238582,92.095,92.643,91.886,92.451,250496,180.79,181.64,180.58,181.51,91022888,324.86,328.69,323.52,327.62,2449843,37.752,38.276,37.752,38.175,26313387,557.83,557.99,550,552.3,1971737,50.944,51.248,50.64,50.954,2050725,70.791,71.292,70.453,70.632,11607022,43.888,44.109,43.661,43.964,4897274
86.454,2014,6,17,86.574,86.938,86.096,86.358,31676565,86.454,91.902,90.977,91.856,266966,92.567,92.923,91.912,92.854,382342,181.51,182.96,181.11,182.85,112903812,327.56,331.34,325.23,325.62,2922958,37.982,38.554,37.101,38.34,24480074,552.36,553.74,547.47,550.61,1481664,50.796,51.336,50.769,51.137,1363581,70.435,71.321,70.406,71.087,7621684,43.807,44.132,43.77,44.081,4209863
86.151,2014,6,18,86.537,86.556,85.674,86.454,35716386,86.151,91.978,91.234,91.617,375161,92.913,92.97,92.25,92.643,206821,183.02,183.18,182.44,183.07,92208362,328,335.75,325,334.38,6405030,38.266,38.396,37.881,38.312,29457331,552.95,561.4,551.58,560.66,2060580,51.082,51.137,50.308,50.61,1908171,71.555,71.555,70.614,71.115,8173544,44.109,44.118,43.506,43.725,4349810
85.261,2014,6,19,86.556,86.565,85.665,86.151,37860944,85.261,91.607,91.205,91.453,236407,92.469,92.519,92.154,92.393,221125,183.5,183.56,183.21,183.43,106675646,335.5,338.9,325.98,327,5320964,38.294,38.424,38.018,38.184,21564358,561.15,565,556.67,564.99,2630439,50.742,50.742,50.018,50.428,2018927,71.215,71.663,71.115,71.619,7557855,43.916,44.034,43.492,43.761,5677026
85.186,2014,6,20,86.142,86.799,85.251,85.261,107532634,85.186,91.701,91.31,91.692,168521,92.499,92.652,92.294,92.597,294190,183.46,183.52,183.05,183.37,75373276,328,328.22,320.42,324.2,6055695,38.101,38.477,38.064,38.34,51925516,566.45,566.77,559.37,566.52,3161111,50.428,50.493,50.018,50.21,3368418,71.663,71.835,71.341,71.718,13226793,43.77,44.043,43.442,43.789,9266329
84.671,2014,6,23,85.646,85.928,84.973,85.186,46568517,84.671,92.245,90.987,91.139,387623,92.54,93.235,91.97,92.185,287675,183.06,183.96,182.05,182.27,102764933,323.33,327.55,321.41,327.24,2608248,38.368,38.634,38.349,38.624,20372906,564.35,574.44,563.5,574.29,1723748,50.291,50.455,49.989,50.054,973777,71.512,71.835,71.234,71.331,6843428,43.826,43.997,43.678,43.916,3287215
84.746,2014,6,24,85.113,86.041,84.589,84.671,41613569,84.746,91.768,90.977,91.683,259002,92.01,92.78,91.932,92.704,224325,181.89,183.28,181.84,183.1,88389162,327.54,329.73,322.74,324.16,2627311,38.477,38.58,38.23,38.396,28827142,574.21,582.25,569.16,572.54,2844295,50.054,50.21,49.374,49.456,1213363,71.224,71.728,70.656,70.749,11869506,43.779,44.025,43.516,43.579,4086751
85.251,2014,6,25,84.608,85.064,84.08,84.746,39299432,85.251,91.738,90.996,91.53,203391,92.77,92.77,92.019,92.59,96296,183.13,183.15,181.72,182.97,90038597,323.61,328.15,321.74,327.44,2327843,38.359,38.681,38.138,38.662,21796224,573.35,587.3,573.26,585.93,2114663,49.521,49.621,49.07,49.345,1914832,70.495,70.542,69.966,70.091,11916044,42.618,43.944,42.519,43.88,3990579
86.266,2014,6,26,84.756,85.392,84.221,85.251,34768469,86.266,92.102,91.406,92.045,195446,92.637,93.135,92.53,93.126,91366,182.54,183.37,182.45,183.32,76318797,328.49,328.65,322.13,325.69,2699588,38.571,38.58,38.11,38.378,25660484,589.3,589.6,579.6,584.77,2012285,49.345,49.355,48.722,49.163,1613854,70.406,71.063,70.119,70.741,8414075,43.88,43.888,43.277,43.652,3867999
87.157,2014,6,27,85.177,86.286,85.13,86.266,68252052,87.157,92.588,91.996,92.331,949118,93.145,93.658,93.145,93.37,2654056,183.21,183.63,183.06,183.22,75291199,326.27,326.52,323.27,324.57,2416246,38.276,38.904,38.184,38.864,81141860,585.45,587.88,582.62,585.69,2021886,49.409,49.465,48.916,49.116,1618030,70.558,70.979,70.208,70.936,8610882,43.589,43.642,43.267,43.623,4495180
87.709,2014,6,30,86.377,87.895,86.368,87.157,52861317,87.709,93.667,92.597,93.342,269935,93.581,94.65,93.581,94.314,992883,183.65,185.02,183.59,184.45,96564507,324.98,326.98,322.24,324.78,2671987,38.789,38.827,38.359,38.359,33481649,586.76,587.71,583.29,584.67,1478942,49.254,49.703,49.107,49.641,2362099,70.936,71.292,70.632,71.124,7312974,43.541,43.798,43.368,43.652,3404623
87.671,2014,7,1,87.709,88.225,87.345,87.709,40725631,87.671,93.522,93.142,93.285,207141,94.39,94.517,94.188,94.352,376442,184.47,184.87,184.38,184.65,56053694,325.86,333.2,325.1,332.39,3177471,38.505,38.773,38.349,38.515,29265560,587.65,593.66,586.29,591.49,1644408,49.494,50.177,49.328,50.054,2397835,71.26,71.681,70.882,71.6,6539060,43.87,44.511,43.779,44.291,5161529
88.189,2014,7,2,88.03,88.215,87.307,87.671,30350622,88.189,93.764,93.314,93.715,200519,94.603,94.776,94.314,94.776,96953,185.17,185.62,185.03,185.53,56549374,333.2,336.76,331.66,332.85,2681500,38.396,38.544,38.201,38.544,21968773,592.1,594.15,589.11,590.78,1197000,49.758,50.237,49.74,49.951,1895735,71.673,72.229,71.574,71.996,6067892,44.143,44.455,44.143,44.309,3093389
90.006,2014,7,3,87.851,88.255,87.41,88.189,24408182,90.006,93.735,93.352,93.522,351710,94.718,94.883,94.537,94.747,1055800,185.2,185.35,184.64,184.9,65889327,334.83,338.3,333.08,337.49,1944300,38.562,38.624,38.23,38.451,17360327,591.7,594.25,589,593.08,898852,49.96,50.346,49.813,50.333,774625,72.291,72.992,71.923,72.733,6386895,44.373,44.74,44.299,44.711,1849724
89.427,2014,7,7,88.292,90.026,88.255,90.006,60137317,89.427,93.439,91.836,92.418,332567,94.603,94.669,93.051,93.639,876421,184.57,184.64,183.26,183.7,115497114,337.49,337.55,332.52,333.55,2129938,38.406,38.746,38.368,38.624,23865881,593.51,595.65,587.94,590.76,1337083,50.115,50.428,50.036,50.181,1304770,72.446,72.696,72.032,72.579,6540812,44.511,44.829,44.511,44.683,3188858
89.462,2014,7,8,90.29,90.785,88.084,89.427,69499690,89.462,92.893,92.302,92.818,374489,93.793,94.112,93.532,94.044,223135,184.16,184.7,183.77,184.54,77959294,333,333.74,321.4,323.81,4274607,38.525,38.634,38.276,38.432,33937489,586.36,587.97,574,578.4,2129564,50.404,50.404,49.806,49.989,1792563,72.408,72.616,72.22,72.427,8675824,44.319,44.792,44.319,44.618,5243882
89.137,2014,7,9,89.509,89.989,88.872,89.462,38832141,89.137,92.885,91.406,92.484,187416,92.762,94.207,92.665,93.832,170292,182.76,184.28,182.61,183.8,105778357,324.71,330.2,323.15,329.97,3166433,38.58,38.624,38.201,38.33,20052653,578.69,584.1,577,583.36,1372862,50.018,50.375,49.905,50.254,1307432,72.84,72.84,72.184,72.536,5646977,44.811,45.132,44.602,45.013,4793266
89.304,2014,7,10,87.933,89.615,87.709,89.137,42298257,89.304,92.836,92.351,92.789,146277,93.908,94.14,93.688,94.13,76016,183.68,184.18,183.28,184.07,68615015,324.34,329.98,322.65,327.92,2665003,38.054,38.634,37.762,38.349,23758385,573,585.25,572.1,580.04,1436226,49.676,50.191,49.419,49.941,1070336,71.78,72.453,71.663,72.229,5668112,44.536,44.839,44.102,44.753,5372686
90.458,2014,7,11,89.436,89.933,88.966,89.304,36251885,90.458,93.725,93.238,93.504,381728,94.679,95.025,94.537,94.836,247404,185,185.24,184.84,184.99,62586664,334.71,347,334.71,346.2,8308164,38.359,38.719,38.157,38.719,26182807,581,588.23,580.58,586.65,1514260,49.998,49.998,49.583,49.842,1017298,71.753,72.022,71.079,71.484,9609309,44.903,45.023,44.602,45.023,4632578
89.399,2014,7,14,89.905,90.87,89.707,90.458,45599128,89.399,93.877,92.607,93.229,509797,94.967,95.143,93.967,94.574,2685982,185.11,185.44,183.82,184.65,118929447,347.03,355.77,345.36,355.32,5615176,38.837,39.051,38.672,38.764,23787983,590.7,594.86,586.69,594.26,1954577,50.272,50.428,49.355,49.437,2373921,71.341,71.645,71.285,71.411,8473797,45.158,45.24,44.628,44.683,5661790
