Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL)
152.78,2017,06,02,152.43,154.29,151.74,154.29,27913007
153.3,2017,06,05,153.19,153.3,152.31,152.78,25475184
154.21,2017,06,06,152.75,154.64,152.63,153.3,26794401
153.83,2017,06,07,153.86,154.81,153.33,154.21,21178774
147.87,2017,06,08,154.09,154.38,153.25,153.83,21306003
144.33,2017,06,09,154.03,154.03,144.93,147.87,65276866
145.5,2017,06,12,144.65,145,141.44,144.33,72746935
144.07,2017,06,13,146.05,146.34,144.06,145.5,34353487
143.22,2017,06,14,146.39,146.39,142.77,144.07,31693046
141.2,2017,06,15,142.25,143.39,141.14,143.22,31901027
145.25,2017,06,16,142.71,143.41,141.13,141.2,50646574
143.92,2017,06,19,142.59,145.65,142.59,145.25,32710986
144.78,2017,06,20,145.78,145.78,143.85,143.92,25073708
144.54,2017,06,21,144.43,144.98,143.52,144.78,21426008
145.19,2017,06,22,144.68,145.61,144.03,144.54,19229949
144.73,2017,06,23,144.04,146.05,144.02,145.19,35690628
142.66,2017,06,26,146.06,147.17,144.29,144.73,25872700
144.74,2017,06,27,143.92,145.07,142.55,142.66,24917773
142.61,2017,06,28,143.4,145.02,142.09,144.74,22222273
142.95,2017,06,29,143.62,144.04,141.21,142.61,31691561
142.43,2017,06,30,143.36,143.87,142.71,142.95,23177479
143.02,2017,07,03,143.79,144.21,142.03,142.43,14385444
141.66,2017,07,05,142.62,143.7,141.66,143.02,21713608
143.11,2017,07,06,141.95,142.43,141.34,141.66,24292414
143.97,2017,07,07,141.83,143.66,141.83,143.11,18860161
144.44,2017,07,10,143.04,144.86,142.3,143.97,21239601
144.65,2017,07,11,143.64,144.76,143.3,144.44,19871415
146.66,2017,07,12,144.78,145.09,143.73,144.65,25050830
147.93,2017,07,13,144.41,147.38,144.35,146.66,25270495
148.44,2017,07,14,146.86,148.22,146.22,147.93,20268831
148.95,2017,07,17,147.71,149.77,147.46,148.44,23949714
149.89,2017,07,18,148.09,149,147.56,148.95,17984885
149.21,2017,07,19,149.35,150.29,148.82,149.89,21068251
149.14,2017,07,20,150.37,150.61,149.06,149.21,17330058
150.96,2017,07,21,148.86,149.31,147.77,149.14,25310545
151.6,2017,07,24,149.45,151.3,148.78,150.96,21630982
152.31,2017,07,25,150.67,152.69,150.67,151.6,18971925
149.43,2017,07,26,152.2,152.78,151.91,152.31,15852949
148.39,2017,07,27,152.6,152.84,146.19,149.43,32678443
147.62,2017,07,28,148.77,149.1,148.08,148.39,17325849
148.92,2017,07,31,148.78,149.2,147.02,147.62,19862378
155.97,2017,08,01,147.99,149.09,147.3,148.92,34393966
154.4,2017,08,02,158.09,158.56,154.99,155.97,70262267
155.22,2017,08,03,155.88,156.04,153.86,154.4,26825418
157.62,2017,08,04,154.9,156.22,154.52,155.22,20675691
158.88,2017,08,07,155.89,157.73,155.5,157.62,21994093
159.86,2017,08,08,157.41,160.62,157.09,158.88,36405476
154.76,2017,08,09,158.07,160.06,157.92,159.86,26260901
156.92,2017,08,10,159.33,159.43,154.08,154.76,39801107
159.28,2017,08,11,156.04,158,155.51,156.92,26331467
161.02,2017,08,14,158.75,159.64,158.18,159.28,22154486
160.37,2017,08,15,160.08,161.61,159.57,161.02,29485832
157.29,2017,08,16,161.36,161.93,159.58,160.37,27722910
156.94,2017,08,17,159.95,160.13,157.27,157.29,27595336
156.65,2017,08,18,157.29,158.93,156.16,156.94,27496898
159.21,2017,08,21,156.94,157.32,154.55,156.65,26435558
159.41,2017,08,22,157.66,159.43,157.45,159.21,21646375
158.7,2017,08,23,158.5,159.9,158.31,159.41,19448353
159.29,2017,08,24,159.86,160.16,157.98,158.7,19874496
160.89,2017,08,25,159.08,159.98,158.7,159.29,25559215
162.33,2017,08,28,159.57,161.42,159.36,160.89,25790449
162.76,2017,08,29,159.53,162.54,159.43,162.33,29563743
163.41,2017,08,30,163.21,163.3,162.03,162.76,27320985
163.46,2017,08,31,163.05,163.93,162.89,163.41,26842382
161.5,2017,09,01,164.21,164.35,163.04,163.46,16635257
161.33,2017,09,05,163.16,163.66,159.98,161.5,29611447
160.68,2017,09,06,162.13,162.41,159.95,161.33,21690060
158.06,2017,09,07,161.51,161.66,159.79,160.68,21986050
160.92,2017,09,08,160.28,160.57,157.96,158.06,28527517
160.28,2017,09,11,159.93,161.47,159.32,160.92,31630174
159.08,2017,09,12,162.03,163.37,158.2,160.28,71864833
157.71,2017,09,13,159.3,159.39,157.34,159.08,45029308
159.31,2017,09,14,158.42,158.83,157.52,157.71,23724888
158.1,2017,09,15,157.9,160.39,157.43,159.31,49024732
158.16,2017,09,18,159.54,159.93,157.43,158.1,28260649
155.51,2017,09,19,158.94,159.2,157.87,158.16,20668366
152.84,2017,09,20,157.33,157.69,153.28,155.51,52386815
151.35,2017,09,21,155.24,155.24,152.2,152.84,37504252
150.01,2017,09,22,151.48,151.72,150.02,151.35,46750753
152.59,2017,09,25,149.45,151.29,148.63,150.01,44528320
153.68,2017,09,26,151.24,153.37,151.15,152.59,36757890
152.73,2017,09,27,153.25,154.16,152.99,153.68,25494693
153.57,2017,09,28,153.34,153.73,152.15,152.73,22063341
153.26,2017,09,29,152.66,153.58,151.46,153.57,26359485
153.92,2017,10,02,153.71,153.9,152.17,153.26,18749860
152.93,2017,10,03,153.46,154.53,153.36,153.92,16277486
154.83,2017,10,04,153.08,153.31,151.91,152.93,20188277
154.74,2017,10,05,153.63,154.88,153.5,154.83,21341803
155.28,2017,10,06,154.41,154.93,154.01,154.74,17448243
155.34,2017,10,09,155.25,156.17,154.93,155.28,16302190
155.99,2017,10,10,155.5,157.43,154.54,155.34,15659866
155.44,2017,10,11,155.41,156.42,155.19,155.99,16942261
156.43,2017,10,12,155.79,156.81,155.17,155.44,16440001
159.31,2017,10,13,156.17,156.72,155.85,156.43,16432666
159.9,2017,10,16,157.33,159.43,157.09,159.31,24182814
159.19,2017,10,17,159.21,160.29,158.66,159.9,19040557
155.42,2017,10,18,159.85,160.13,159.03,159.19,16314850
155.69,2017,10,19,156.19,156.52,154.46,155.42,42539211
155.61,2017,10,20,156.05,157.18,155.4,155.69,23997615
156.54,2017,10,23,156.33,157.13,154.94,155.61,22039067
155.85,2017,10,24,155.73,156.86,155.64,156.54,17701740
156.85,2017,10,25,156.35,156.99,154.71,155.85,21253629
162.47,2017,10,26,156.67,157.26,156.22,156.85,16993593
166.12,2017,10,27,158.72,163.01,158.13,162.47,44561025
168.43,2017,10,30,163.3,167.47,163.13,166.12,44861465
166.29,2017,10,31,167.3,169.04,166.34,168.43,36176411
167.51,2017,11,01,169.26,169.33,165.02,166.29,33758685
171.88,2017,11,02,167.04,167.9,164.69,167.51,41542177
173.63,2017,11,03,173.38,173.64,170.51,171.88,59612161
174.18,2017,11,06,171.75,174.36,171.1,173.63,34901241
175.61,2017,11,07,173.29,174.51,173.29,174.18,24424877
175.25,2017,11,08,174.03,175.61,173.71,175.61,24451166
